x1,x2,x3,x4,x5,x6,x7,z
0.27,0.53,0.23,0.47,0.24,0.58,0.40,0.38
0.27,0.53,0.07,0.31,0.24,0.58,0.40,0.43
0.35,0.25,0.45,0.55,0.10,0.20,0.00,0.34
0.35,0.25,0.11,0.21,0.10,0.20,0.00,0.32
0.25,0.32,0.29,0.79,0.50,1.50,1.06,0.46
0.25,0.32,0.38,0.88,0.50,1.50,1.06,0.36
0.37,0.25,0.24,0.48,0.24,0.48,0.87,0.45
0.37,0.25,0.00,0.24,0.24,0.48,0.87,0.49
0.36,0.60,0.24,0.48,0.24,0.20,0.33,0.82
0.27,0.53,0.23,0.48,0.24,0.58,0.39,0.28
0.27,0.53,0.07,0.32,0.24,0.58,0.39,0.40
0.27,0.53,0.23,0.48,0.24,0.58,0.39,0.31
0.27,0.53,0.07,0.32,0.24,0.58,0.39,0.43
0.27,0.53,0.45,0.68,0.24,0.56,0.39,0.34
0.27,0.53,0.45,0.69,0.24,0.57,0.39,0.27
0.31,0.24,-0.23,0.00,0.23,0.64,0.68,0.12
0.31,0.24,-0.10,0.11,0.21,0.59,0.68,0.24
0.31,0.24,-0.20,0.01,0.21,0.60,0.68,0.11
0.31,0.24,-0.17,0.05,0.22,0.61,0.68,0.24
0.31,0.24,-0.16,0.05,0.22,0.61,0.68,0.21
0.31,0.24,-0.16,0.05,0.22,0.62,0.68,0.16
0.31,0.24,-0.13,0.09,0.21,0.60,0.68,0.21
0.31,0.24,-0.12,0.09,0.22,0.61,0.68,0.22
0.31,0.24,-0.05,0.15,0.21,0.58,0.68,0.23
0.31,0.24,-0.03,0.19,0.21,0.60,0.68,0.33
0.29,0.47,-0.12,0.16,0.29,0.61,0.60,0.40
0.29,0.47,-0.13,0.15,0.28,0.60,0.60,0.44
0.29,0.47,-0.08,0.20,0.28,0.60,0.60,0.43
0.29,0.47,-0.05,0.23,0.27,0.59,0.60,0.36
0.29,0.47,-0.03,0.25,0.28,0.60,0.60,0.36
0.38,0.18,-0.15,0.09,0.24,0.64,0.75,0.11
0.31,0.18,-0.23,0.01,0.24,0.64,0.75,0.02
0.38,0.18,-0.17,0.06,0.23,0.62,0.75,0.12
0.38,0.18,-0.09,0.07,0.16,0.64,0.94,0.12
0.38,0.18,-0.09,0.07,0.16,0.64,0.94,0.12
0.45,0.18,-0.09,0.08,0.16,0.64,0.94,0.16
0.45,0.18,-0.09,0.07,0.16,0.64,0.94,0.14
0.32,0.18,-0.09,0.07,0.16,0.64,0.94,0.13
0.46,0.18,-0.11,0.06,0.16,0.64,0.94,0.13
0.46,0.18,-0.07,0.09,0.16,0.64,0.94,0.10
0.32,0.33,-0.27,0.23,0.50,1.48,1.03,0.52
0.32,0.33,-0.50,0.00,0.50,1.48,1.03,0.40
0.49,0.80,-0.13,0.00,0.13,0.83,0.13,0.56
0.49,0.80,-0.04,0.08,0.13,0.83,0.13,0.50
0.27,0.38,-0.33,0.14,0.46,0.74,1.40,0.21
0.27,0.38,0.00,0.46,0.46,0.74,1.40,0.42
0.07,0.39,-0.10,0.04,0.15,0.32,0.87,0.38
0.45,0.49,-0.30,0.01,0.31,0.51,1.83,0.25
0.45,0.49,-0.25,0.06,0.31,0.51,1.83,0.31
0.45,0.49,-0.16,0.15,0.31,0.51,1.83,0.39
0.45,0.49,-0.03,0.28,0.31,0.51,1.83,0.35
0.45,0.49,-0.08,0.23,0.31,0.51,1.83,0.44
0.45,0.85,-0.27,0.34,0.60,1.00,0.09,0.61
0.45,0.85,-0.55,0.05,0.60,1.00,0.09,0.70
0.45,0.85,-0.60,0.00,0.60,1.00,0.09,0.72
0.45,0.85,-0.12,0.34,0.45,1.00,0.09,0.58
0.45,0.85,-0.40,0.05,0.45,1.00,0.09,0.57
0.45,0.85,-0.45,0.00,0.45,1.00,0.09,0.84
0.45,0.70,-0.12,0.34,0.45,1.00,0.21,0.52
0.45,0.70,-0.40,0.05,0.45,1.00,0.21,0.51
0.45,0.70,-0.45,0.00,0.45,1.00,0.21,0.73
0.45,0.55,-0.27,0.34,0.60,1.00,0.41,0.45
0.45,0.55,-0.42,0.19,0.60,1.00,0.41,0.62
0.45,0.55,-0.60,0.00,0.60,1.00,0.41,0.29
0.45,0.55,-0.27,0.19,0.45,1.00,0.41,0.48
0.45,0.55,-0.40,0.05,0.45,1.00,0.41,0.30
0.45,0.55,-0.45,0.00,0.45,1.00,0.41,0.28
0.45,0.55,-0.12,0.19,0.30,1.00,0.41,0.59
0.45,0.55,-0.25,0.05,0.30,1.00,0.41,0.51
0.33,0.74,-0.16,0.16,0.32,0.67,0.17,1.09
0.33,0.74,-0.32,0.00,0.32,0.67,0.17,0.81
0.45,0.40,-0.12,0.33,0.45,1.00,0.75,0.26
0.45,0.40,-0.26,0.19,0.45,1.00,0.75,0.27
0.45,0.40,-0.45,0.00,0.45,1.00,0.75,0.00
0.32,0.33,-0.17,0.33,0.50,1.48,1.02,0.63
0.32,0.33,-0.01,0.24,0.25,1.48,1.02,0.51
0.32,0.33,-0.25,0.00,0.25,1.48,1.02,0.45
0.40,1.00,-0.07,1.01,1.07,0.49,0.20,1.10
0.40,1.00,-0.25,1.01,1.25,0.49,0.20,1.15
0.40,1.00,-0.50,1.01,1.50,0.49,0.20,1.03
0.33,0.74,-0.16,0.16,0.32,0.67,0.17,0.85
0.27,0.50,-0.38,0.00,0.38,1.14,0.50,0.16
0.27,0.50,-0.09,0.28,0.37,1.12,0.50,0.20
0.27,0.50,-0.20,0.00,0.20,0.60,0.50,0.15
0.27,0.50,-0.74,0.00,0.74,2.22,0.50,0.23
0.25,0.50,-0.80,0.00,0.80,2.40,0.50,0.31
0.25,0.50,-0.73,0.00,0.73,2.18,0.50,0.37
0.25,0.50,-0.53,0.00,0.53,1.60,0.50,0.23
0.25,0.50,-0.44,0.00,0.44,1.33,0.50,0.17
0.25,0.50,-0.38,0.00,0.38,1.14,0.50,0.25
0.25,0.50,-0.47,0.00,0.47,1.41,0.50,0.28
0.25,0.50,-1.43,0.00,1.43,4.29,0.50,0.21
0.25,0.50,-0.69,0.00,0.69,2.07,0.50,0.37
0.25,0.50,-0.60,0.00,0.60,1.80,0.50,0.29
0.25,0.50,-0.73,0.00,0.73,2.18,0.50,0.44
0.25,0.50,-0.75,0.00,0.75,2.26,0.50,0.36
0.25,0.50,-0.37,0.00,0.37,1.11,0.50,0.44
0.46,1.00,0.00,1.00,1.00,0.47,0.00,0.54
0.46,1.00,-0.04,1.00,1.04,0.47,0.00,0.57
0.46,1.00,-0.08,1.00,1.08,0.47,0.00,0.59
0.46,1.00,-0.12,1.00,1.12,0.47,0.00,0.61
0.46,1.00,-0.20,1.00,1.20,0.47,0.00,0.62
0.46,1.00,-0.24,1.00,1.24,0.47,0.00,0.62
0.46,1.00,-0.28,1.00,1.28,0.47,0.00,0.67
0.46,1.00,-0.31,1.00,1.31,0.47,0.00,0.65
0.46,1.00,-0.35,1.00,1.35,0.47,0.00,0.69
0.46,1.00,-0.39,1.00,1.39,0.47,0.00,0.64
0.46,1.00,-0.47,1.00,1.47,0.47,0.00,0.61
0.46,1.00,-0.59,1.00,1.59,0.47,0.00,0.64
0.27,0.53,0.00,0.24,0.24,0.58,0.40,0.44
0.27,0.53,-0.13,0.12,0.24,0.58,0.40,0.53
0.27,0.53,-0.24,0.00,0.24,0.58,0.40,0.60
0.35,0.25,-0.10,0.00,0.10,0.20,1.67,0.13
0.35,0.25,0.00,0.10,0.10,0.20,0.00,0.47
0.35,0.25,-0.03,0.07,0.10,0.20,0.00,0.56
0.35,0.25,-0.10,0.00,0.10,0.20,0.00,0.52
0.25,0.32,-0.50,0.00,0.50,1.50,1.06,0.47
0.37,0.25,-0.12,0.12,0.24,0.48,0.87,0.57
0.37,0.25,-0.24,0.00,0.24,0.48,0.87,0.34
0.36,0.60,-0.12,0.12,0.24,0.20,0.33,1.18
0.31,0.24,-0.39,-0.37,0.02,0.67,0.68,0.84
0.31,0.24,-0.24,-0.03,0.21,0.59,0.68,0.24
0.29,0.47,-0.67,-0.53,0.14,0.60,0.60,0.62
0.29,0.47,-0.67,-0.60,0.07,0.60,0.60,0.60
0.29,0.47,-0.35,-0.07,0.28,0.59,0.60,0.69
0.29,0.47,-0.55,-0.27,0.28,0.61,0.60,0.38
0.29,0.47,-0.45,-0.16,0.29,0.62,0.60,0.51
0.00,0.18,-0.28,-0.22,0.06,0.66,0.75,0.77
0.38,0.18,-0.27,-0.15,0.11,0.63,0.75,0.69
0.38,0.18,-0.27,-0.13,0.15,0.64,0.94,0.59
0.32,0.33,-0.57,-0.07,0.50,1.48,1.03,1.01
0.32,0.33,-0.63,-0.13,0.50,1.48,1.03,0.85
0.32,0.33,-0.97,-0.47,0.50,1.48,1.03,0.54
0.32,0.33,-1.18,-1.10,0.08,1.48,1.03,0.98
0.32,0.33,-0.10,-0.09,0.01,1.48,1.03,0.87
0.32,0.33,-0.15,-0.14,0.01,1.48,1.03,0.76
0.32,0.33,-0.51,-0.50,0.01,1.48,1.03,0.46
0.32,0.33,-0.27,-0.26,0.01,1.48,1.03,0.33
0.49,0.80,-1.38,-1.25,0.13,0.83,0.13,1.18
0.49,0.80,-0.36,-0.23,0.13,0.83,0.13,0.86
0.49,0.80,-0.21,-0.09,0.13,0.83,0.13,0.72
0.51,0.73,-1.08,-0.96,0.13,0.63,0.18,1.02
0.51,0.73,-0.50,-0.38,0.13,0.63,0.18,0.84
0.51,0.73,-0.31,-0.18,0.13,0.63,0.18,0.89
0.51,0.73,-0.16,-0.03,0.13,0.63,0.18,0.78
0.27,0.38,-0.67,-0.58,0.09,0.74,1.40,0.90
0.27,0.38,-0.67,-0.42,0.25,0.74,1.40,0.62
0.27,0.38,-0.65,-0.18,0.46,0.74,1.40,0.30
0.27,0.38,-0.50,-0.04,0.46,0.74,1.40,0.26
0.07,0.39,-0.30,-0.23,0.08,0.32,0.87,0.82
0.07,0.39,-0.24,-0.10,0.15,0.32,0.87,0.69
0.07,0.39,-0.20,-0.06,0.15,0.32,0.87,0.82
0.45,0.49,-0.60,-0.54,0.06,0.51,1.83,0.85
0.45,0.49,-0.60,-0.33,0.27,0.51,1.83,0.70
0.45,0.49,-0.39,-0.08,0.31,0.51,1.83,0.48
0.45,0.85,-1.10,-0.50,0.60,1.00,0.09,0.88
0.45,0.85,-2.04,-1.50,0.54,1.00,0.09,0.96
0.45,0.85,-0.69,-0.24,0.45,1.00,0.09,0.79
0.45,0.70,-0.69,-0.24,0.45,1.00,0.21,0.65
0.45,0.70,-0.95,-0.50,0.45,1.00,0.21,0.78
0.45,0.55,-0.85,-0.25,0.60,1.00,0.41,0.46
0.45,0.55,-1.10,-0.50,0.60,1.00,0.41,0.73
0.45,0.40,-0.96,-0.56,0.40,1.00,0.75,0.71
0.32,0.33,-0.75,-0.25,0.50,1.48,1.02,0.74
0.32,0.33,-0.33,-0.08,0.25,1.48,1.02,1.02
0.32,0.33,-0.50,-0.25,0.25,1.48,1.02,0.67
0.32,0.33,-0.75,-0.50,0.25,1.48,1.02,0.47
0.27,0.50,-1.27,-0.61,0.66,1.99,0.50,0.30
0.27,0.50,-1.10,-0.33,0.77,2.31,0.50,0.18
0.27,0.50,-0.91,-0.18,0.74,2.21,0.50,0.34
0.27,0.53,-0.70,-0.46,0.24,0.58,0.40,0.74
0.27,0.53,-0.73,-0.64,0.09,0.58,0.40,0.94
0.35,0.25,-0.12,-0.05,0.07,0.20,0.00,1.02
0.25,0.32,-1.15,-1.01,0.14,1.50,1.06,1.00
0.25,0.32,-1.02,-0.52,0.50,1.50,1.06,0.91
0.25,0.32,-0.75,-0.25,0.50,1.50,1.06,1.45
0.25,0.32,-0.64,-0.14,0.50,1.50,1.06,1.53
0.37,0.25,-0.29,-0.24,0.05,0.48,0.87,0.97
0.36,0.60,-0.29,-0.24,0.05,0.20,0.33,1.01
